# project_name,OG
# subproject_name,
# primary_contact,Shannon Corrigan
# primary_contact_institution,Ocean Genomes Minderoo Ocean Omics Centre at University of Western Australia Crawley Perth Australia
# primary_contact_email,oceangenomes@uwa.edu.au
# date_of_update,17/06/2024
# schema_version,ebp_species_goat_2.6
"ncbi_taxon_id","species","subspecies","family","target_list_status","sequencing_status","synonym","publication_id"
"-","Clariger taiwanensis","-","Gobiidae","long_list","-","Clariger taiwanensis","-"
"185732","Clevelandia ios","-","Gobiidae","long_list","-","-","-"
"1365678","Corcyrogobius liechtensteini","-","Gobiidae","long_list","-","-","-"
"2749290","Corcyrogobius lubbocki","-","Gobiidae","long_list","-","-","-"
"2749292","Corcyrogobius pulcher","-","Gobiidae","long_list","-","-","-"
"2698439","Coryogalops adamsoni","-","Gobiidae","long_list","-","-","-"
"990270","Coryogalops anomolus","-","Gobiidae","long_list","-","-","-"
"-","Coryogalops bulejiensis","-","Gobiidae","long_list","-","Coryogalops bulejiensis","-"
"-","Coryogalops guttatus","-","Gobiidae","long_list","-","Coryogalops guttatus","-"
"-","Coryogalops monospilus","-","Gobiidae","long_list","-","Coryogalops monospilus","-"
"-","Coryogalops nanus","-","Gobiidae","long_list","-","Coryogalops nanus","-"
"-","Coryogalops ocheticus","-","Gobiidae","long_list","-","Coryogalops ocheticus","-"
"-","Coryogalops pseudomonospilus","-","Gobiidae","long_list","-","Coryogalops pseudomonospilus","-"
"-","Coryogalops sordidus","-","Gobiidae","long_list","-","Coryogalops sordidus","-"
"2698440","Coryogalops tessellatus","-","Gobiidae","long_list","-","-","-"
"-","Coryogalops william","-","Gobiidae","long_list","-","Coryogalops william","-"
"658150","Coryphopterus alloides","-","Gobiidae","long_list","-","-","-"
"1664162","Coryphopterus curasub","-","Gobiidae","long_list","-","-","-"
"151714","Coryphopterus dicrus","-","Gobiidae","long_list","-","-","-"
"151715","Coryphopterus eidolon","-","Gobiidae","long_list","-","-","-"
"151721","Coryphopterus glaucofraenum","-","Gobiidae","long_list","-","-","-"
"151716","Coryphopterus hyalinus","-","Gobiidae","long_list","-","-","-"
"436511","Coryphopterus kuna","-","Gobiidae","long_list","-","-","-"
"151717","Coryphopterus lipernes","-","Gobiidae","long_list","-","-","-"
"151718","Coryphopterus personatus","-","Gobiidae","long_list","-","-","-"
"151719","Coryphopterus punctipectophorus","-","Gobiidae","long_list","-","-","-"
"658149","Coryphopterus thrix","-","Gobiidae","long_list","-","-","-"
"521419","Coryphopterus tortugae","-","Gobiidae","long_list","-","-","-"
"151720","Coryphopterus urospilus","-","Gobiidae","long_list","-","-","-"
"658148","Coryphopterus venezuelae","-","Gobiidae","long_list","-","-","-"
"325685","Cotylopus acutipinnis","-","Gobiidae","long_list","-","-","-"
"-","Cristatogobius albius","-","Gobiidae","long_list","-","Cristatogobius albius","-"
"1738890","Cristatogobius lophius","-","Gobiidae","long_list","-","-","-"
"-","Cristatogobius rubripectoralis","-","Gobiidae","long_list","-","Cristatogobius rubripectoralis","-"
"990978","Croilia mossambica","-","Gobiidae","long_list","-","-","-"
"2527885","Cryptocentroides arabicus","-","Gobiidae","long_list","-","-","-"
"1365543","Cryptocentroides gobioides","-","Gobiidae","long_list","-","-","-"
"2057063","Cryptocentroides insignis","-","Gobiidae","long_list","-","-","-"
"622403","Cryptocentrus albidorsus","-","Gobiidae","long_list","-","-","-"
"-","Cryptocentrus altipinna","-","Gobiidae","long_list","-","Cryptocentrus altipinna","-"
"-","Cryptocentrus bulbiceps","-","Gobiidae","long_list","-","Cryptocentrus bulbiceps","-"
"1365544","Cryptocentrus caeruleomaculatus","-","Gobiidae","long_list","-","-","-"
"-","Cryptocentrus caeruleopunctatus","-","Gobiidae","long_list","-","Cryptocentrus caeruleopunctatus","-"
"-","Cryptocentrus callopterus","-","Gobiidae","long_list","-","Cryptocentrus callopterus","-"
"2650375","Cryptocentrus cebuanus","-","Gobiidae","long_list","-","-","-"
"586808","Cryptocentrus cinctus","-","Gobiidae","long_list","-","-","-"
"990579","Cryptocentrus cryptocentrus","-","Gobiidae","long_list","-","-","-"
"-","Cryptocentrus cyanospilotus","-","Gobiidae","long_list","-","Cryptocentrus cyanospilotus","-"
"586809","Cryptocentrus cyanotaenia","-","Gobiidae","long_list","-","-","-"
"-","Cryptocentrus diproctotaenia","-","Gobiidae","long_list","-","Cryptocentrus diproctotaenia","-"
"-","Cryptocentrus epakros","-","Gobiidae","long_list","-","Cryptocentrus epakros","-"
"-","Cryptocentrus fasciatus","-","Gobiidae","long_list","-","Cryptocentrus fasciatus","-"
"-","Cryptocentrus flavus","-","Gobiidae","long_list","-","Cryptocentrus flavus","-"
"622404","Cryptocentrus inexplicatus","-","Gobiidae","long_list","-","-","-"
"-","Cryptocentrus insignitus","-","Gobiidae","long_list","-","Cryptocentrus insignitus","-"
"-","Cryptocentrus koumansi","-","Gobiidae","long_list","-","Cryptocentrus koumansi","-"
"-","Cryptocentrus leonis","-","Gobiidae","long_list","-","Cryptocentrus leonis","-"
"586810","Cryptocentrus leptocephalus","-","Gobiidae","long_list","-","-","-"
"-","Cryptocentrus leucostictus","-","Gobiidae","long_list","-","Cryptocentrus leucostictus","-"
"-","Cryptocentrus liolepis","-","Gobiidae","long_list","-","Cryptocentrus liolepis","-"
"913873","Cryptocentrus lutheri","-","Gobiidae","long_list","-","-","-"
"1414473","Cryptocentrus malindiensis","-","Gobiidae","long_list","-","-","-"
"2496616","Cryptocentrus maudae","-","Gobiidae","long_list","-","-","-"
"2608427","Cryptocentrus melanopus","-","Gobiidae","long_list","-","-","-"
"-","Cryptocentrus multicinctus","-","Gobiidae","long_list","-","Cryptocentrus multicinctus","-"
"-","Cryptocentrus nanus","-","Gobiidae","long_list","-","Cryptocentrus nanus","-"
"622405","Cryptocentrus nigrocellatus","-","Gobiidae","long_list","-","-","-"
"-","Cryptocentrus niveatus","-","Gobiidae","long_list","-","Cryptocentrus niveatus","-"
"-","Cryptocentrus octofasciatus","-","Gobiidae","long_list","-","Cryptocentrus octofasciatus","-"
"586811","Cryptocentrus pavoninoides","-","Gobiidae","long_list","-","-","-"
"-","Cryptocentrus polyophthalmus","-","Gobiidae","long_list","-","Cryptocentrus polyophthalmus","-"
"-","Cryptocentrus pretiosus","-","Gobiidae","long_list","-","Cryptocentrus pretiosus","-"
"2768279","Cryptocentrus sericus","-","Gobiidae","long_list","-","-","-"
"-","Cryptocentrus shigensis","-","Gobiidae","long_list","-","Cryptocentrus shigensis","-"
"-","Cryptocentrus singapurensis","-","Gobiidae","long_list","-","Cryptocentrus singapurensis","-"
"622407","Cryptocentrus strigilliceps","-","Gobiidae","long_list","-","-","-"
"-","Cryptocentrus tentaculatus","-","Gobiidae","long_list","-","Cryptocentrus tentaculatus","-"
"-","Cryptocentrus wehrlei","-","Gobiidae","long_list","-","Cryptocentrus wehrlei","-"
"1916751","Cryptocentrus yatsui","-","Gobiidae","long_list","-","-","-"
"2008639","Cryptopsilotris batrachodes","-","Gobiidae","long_list","-","-","-"
"441903","Crystallogobius linearis","-","Gobiidae","long_list","-","-","-"
"622408","Ctenogobiops aurocingulus","-","Gobiidae","long_list","-","-","-"
"913864","Ctenogobiops crocineus","-","Gobiidae","long_list","-","-","-"
"166743","Ctenogobiops feroculus","-","Gobiidae","long_list","-","-","-"
"622409","Ctenogobiops formosa","-","Gobiidae","long_list","-","-","-"
"622410","Ctenogobiops maculosus","-","Gobiidae","long_list","-","-","-"
"691204","Ctenogobiops mitodes","-","Gobiidae","long_list","-","-","-"
"622411","Ctenogobiops pomastictus","-","Gobiidae","long_list","-","-","-"
"586813","Ctenogobiops tangaroai","-","Gobiidae","long_list","-","-","-"
"622412","Ctenogobiops tongaensis","-","Gobiidae","long_list","-","-","-"
"700790","Ctenogobius boleosoma","-","Gobiidae","long_list","-","-","-"
"1285437","Ctenogobius chusanensis","-","Gobiidae","long_list","-","-","-"
"-","Ctenogobius claytonii","-","Gobiidae","long_list","-","Ctenogobius claytonii","-"
"1366220","Ctenogobius fasciatus","-","Gobiidae","long_list","-","-","-"
"-","Ctenogobius lepturus","-","Gobiidae","long_list","-","Ctenogobius lepturus","-"
"-","Ctenogobius manglicola","-","Gobiidae","long_list","-","Ctenogobius manglicola","-"
"-","Ctenogobius phenacus","-","Gobiidae","long_list","-","Ctenogobius phenacus","-"
"-","Ctenogobius pseudofasciatus","-","Gobiidae","long_list","-","Ctenogobius pseudofasciatus","-"
"-","Ctenogobius punctatus","-","Gobiidae","long_list","-","Ctenogobius punctatus","-"
"167447","Ctenogobius saepepallens","-","Gobiidae","long_list","-","-","-"
"314006","Ctenogobius sagittula","-","Gobiidae","long_list","-","-","-"
"1183150","Ctenogobius smaragdus","-","Gobiidae","long_list","-","-","-"
"2890328","Ctenogobius stigmaticus","-","Gobiidae","long_list","-","-","-"
"-","Ctenogobius stigmaturus","-","Gobiidae","long_list","-","Ctenogobius stigmaturus","-"
"-","Ctenogobius thoropsis","-","Gobiidae","long_list","-","Ctenogobius thoropsis","-"
"1765093","Ctenotrypauchen chinensis","-","Gobiidae","long_list","-","-","-"
"588078","Deltentosteus collonianus","-","Gobiidae","long_list","-","-","-"
"159852","Deltentosteus quadrimaculatus","-","Gobiidae","long_list","-","-","-"
"-","Didogobius amicuscaridis","-","Gobiidae","long_list","-","Didogobius amicuscaridis","-"
"-","Didogobius bentuvii","-","Gobiidae","long_list","-","Didogobius bentuvii","-"
"-","Didogobius helenae","-","Gobiidae","long_list","-","Didogobius helenae","-"
"-","Didogobius janetarum","-","Gobiidae","long_list","-","Didogobius janetarum","-"
"1365680","Didogobius kochi","-","Gobiidae","long_list","-","-","-"
"-","Didogobius schlieweni","-","Gobiidae","long_list","-","Didogobius schlieweni","-"
"-","Didogobius splechtnai","-","Gobiidae","long_list","-","Didogobius splechtnai","-"
"1762059","Didogobius wirtzi","-","Gobiidae","long_list","-","-","-"
"-","Discordipinna filamentosa","-","Gobiidae","long_list","-","Discordipinna filamentosa","-"
"1365682","Discordipinna griessingeri","-","Gobiidae","long_list","-","-","-"
"-","Drombus dentifer","-","Gobiidae","long_list","-","Drombus dentifer","-"
"1642132","Drombus globiceps","-","Gobiidae","long_list","-","-","-"
"-","Drombus halei","-","Gobiidae","long_list","-","Drombus halei","-"
"-","Drombus key","-","Gobiidae","long_list","-","Drombus key","-"
"551283","Drombus kranjiensis","-","Gobiidae","long_list","-","-","-"
"-","Drombus lepidothorax","-","Gobiidae","long_list","-","Drombus lepidothorax","-"
"551285","Drombus ocyurus","-","Gobiidae","long_list","-","-","-"
"-","Drombus palackyi","-","Gobiidae","long_list","-","Drombus palackyi","-"
"2057064","Drombus simulus","-","Gobiidae","long_list","-","-","-"
"1365545","Drombus triangularis","-","Gobiidae","long_list","-","-","-"
"-","Echinogobius hayashii","-","Gobiidae","long_list","-","Echinogobius hayashii","-"
"-","Egglestonichthys bombylios","-","Gobiidae","long_list","-","Egglestonichthys bombylios","-"
"-","Egglestonichthys fulmen","-","Gobiidae","long_list","-","Egglestonichthys fulmen","-"
"-","Egglestonichthys melanoptera","-","Gobiidae","long_list","-","Egglestonichthys melanoptera","-"
"-","Egglestonichthys patriciae","-","Gobiidae","long_list","-","Egglestonichthys patriciae","-"
"-","Egglestonichthys rubidus","-","Gobiidae","long_list","-","Egglestonichthys rubidus","-"
"-","Egglestonichthys ulbubunitj","-","Gobiidae","long_list","-","Egglestonichthys ulbubunitj","-"
"-","Ego zebra","-","Gobiidae","long_list","-","Ego zebra","-"
"317238","Elacatinus atronasus","-","Gobiidae","long_list","-","-","-"
"1564123","Elacatinus cayman","-","Gobiidae","long_list","-","-","-"
"1564124","Elacatinus centralis","-","Gobiidae","long_list","-","-","-"
"203290","Elacatinus chancei","-","Gobiidae","long_list","-","-","-"
"1564108","Elacatinus colini","-","Gobiidae","long_list","-","-","-"
"317229","Elacatinus digueti","-","Gobiidae","long_list","-","-","-"
"203291","Elacatinus evelynae","-","Gobiidae","long_list","-","-","-"
"203292","Elacatinus figaro","-","Gobiidae","long_list","-","-","-"
"203333","Elacatinus gemmatus","-","Gobiidae","long_list","-","-","-"
"203293","Elacatinus genie","-","Gobiidae","long_list","-","-","-"
"203294","Elacatinus horsti","-","Gobiidae","long_list","-","-","-"
"317239","Elacatinus illecebrosus","-","Gobiidae","long_list","-","-","-"
"-","Elacatinus jarocho","-","Gobiidae","long_list","-","Elacatinus jarocho","-"
"1564121","Elacatinus lobeli","-","Gobiidae","long_list","-","-","-"
"317236","Elacatinus lori","-","Gobiidae","long_list","-","-","-"
"203295","Elacatinus louisae","-","Gobiidae","long_list","-","-","-"
"317248","Elacatinus macrodon","-","Gobiidae","long_list","-","-","-"
"203296","Elacatinus oceanops","-","Gobiidae","long_list","-","-","-"
"203336","Elacatinus pallens","-","Gobiidae","long_list","-","-","-"
"1564196","Elacatinus phthirophagus","-","Gobiidae","long_list","-","-","-"
"2028188","Elacatinus pridisi","-","Gobiidae","long_list","-","-","-"
"203297","Elacatinus prochilos","-","Gobiidae","long_list","-","-","-"
"317242","Elacatinus puncticulatus","-","Gobiidae","long_list","-","-","-"
"317240","Elacatinus randalli","-","Gobiidae","long_list","-","-","-"
"203337","Elacatinus saucrus","-","Gobiidae","long_list","-","-","-"
"-","Elacatinus serranilla","-","Gobiidae","long_list","-","Elacatinus serranilla","-"
"-","Elacatinus tenox","-","Gobiidae","long_list","-","Elacatinus tenox","-"
"317237","Elacatinus xanthiprora","-","Gobiidae","long_list","-","-","-"
"-","Eleotrica cableae","-","Gobiidae","long_list","-","Eleotrica cableae","-"
"1739615","Enypnias aceras","-","Gobiidae","long_list","-","-","-"
"-","Eucyclogobius kristinae","-","Gobiidae","long_list","-","Eucyclogobius kristinae","-"
"166745","Eucyclogobius newberryi","-","Gobiidae","long_list","-","-","-"
"-","Eugnathogobius illotus","-","Gobiidae","long_list","-","Eugnathogobius illotus","-"
"-","Eugnathogobius indicus","-","Gobiidae","long_list","-","Eugnathogobius indicus","-"
"-","Eugnathogobius mas","-","Gobiidae","long_list","-","Eugnathogobius mas","-"
"-","Eugnathogobius mindora","-","Gobiidae","long_list","-","Eugnathogobius mindora","-"
"-","Eugnathogobius umbra","-","Gobiidae","long_list","-","Eugnathogobius umbra","-"
"1365548","Eugnathogobius variegatus","-","Gobiidae","long_list","-","-","-"
"-","Evermannia erici","-","Gobiidae","long_list","-","Evermannia erici","-"
"-","Evermannia longipinnis","-","Gobiidae","long_list","-","Evermannia longipinnis","-"
"-","Evermannia panamensis","-","Gobiidae","long_list","-","Evermannia panamensis","-"
"1458967","Evermannia zosterura","-","Gobiidae","long_list","-","-","-"
"-","Evermannichthys bicolor","-","Gobiidae","long_list","-","Evermannichthys bicolor","-"
"-","Evermannichthys convictor","-","Gobiidae","long_list","-","Evermannichthys convictor","-"
"203304","Evermannichthys metzelaari","-","Gobiidae","long_list","-","-","-"
"-","Evermannichthys silus","-","Gobiidae","long_list","-","Evermannichthys silus","-"
"-","Evermannichthys spongicola","-","Gobiidae","long_list","-","Evermannichthys spongicola","-"
"1365549","Eviota abax","-","Gobiidae","long_list","-","-","-"
"166747","Eviota afelei","-","Gobiidae","long_list","-","-","-"
"1156107","Eviota albolineata","-","Gobiidae","long_list","-","-","-"
"-","Eviota algida","-","Gobiidae","long_list","-","Eviota algida","-"
"-","Eviota amamiko","-","Gobiidae","long_list","-","Eviota amamiko","-"
"-","Eviota amphipora","-","Gobiidae","long_list","-","Eviota amphipora","-"
"1579408","Eviota ancora","-","Gobiidae","long_list","-","-","-"
"-","Eviota angustifascia","-","Gobiidae","long_list","-","Eviota angustifascia","-"
"-","Eviota aquila","-","Gobiidae","long_list","-","Eviota aquila","-"
"-","Eviota asymbasia","-","Gobiidae","long_list","-","Eviota asymbasia","-"
"1579409","Eviota atriventris","-","Gobiidae","long_list","-","-","-"
"1579410","Eviota bifasciata","-","Gobiidae","long_list","-","-","-"
"-","Eviota bilunula","-","Gobiidae","long_list","-","Eviota bilunula","-"
"-","Eviota bimaculata","-","Gobiidae","long_list","sample_acquired","Eviota bimaculata","-"
"-","Eviota bipunctata","-","Gobiidae","long_list","-","Eviota bipunctata","-"
"1493617","Eviota brahmi","-","Gobiidae","long_list","-","-","-"
"2591850","Eviota cometa","-","Gobiidae","long_list","-","-","-"
"-","Eviota dalyi","-","Gobiidae","long_list","-","Eviota dalyi","-"
"2589304","Eviota deminuta","-","Gobiidae","long_list","-","-","-"
"1068869","Eviota disrupta","-","Gobiidae","long_list","-","-","-"
"1146967","Eviota distigma","-","Gobiidae","long_list","-","-","-"
"1366214","Eviota dorsimaculata","-","Gobiidae","long_list","-","-","-"
"1493618","Eviota dorsogilva","-","Gobiidae","long_list","-","-","-"
"1493619","Eviota dorsopurpurea","-","Gobiidae","long_list","-","-","-"
"1248218","Eviota epiphanes","-","Gobiidae","long_list","-","-","-"
"-","Eviota epistigmata","-","Gobiidae","long_list","-","Eviota epistigmata","-"
"1940140","Eviota erdmanni","-","Gobiidae","long_list","-","-","-"
"-","Eviota eyreae","-","Gobiidae","long_list","-","Eviota eyreae","-"
"1579411","Eviota fallax","-","Gobiidae","long_list","-","-","-"
"1579412","Eviota fasciola","-","Gobiidae","long_list","-","-","-"
"-","Eviota filamentosa","-","Gobiidae","long_list","-","Eviota filamentosa","-"
"-","Eviota flaviarma","-","Gobiidae","long_list","-","Eviota flaviarma","-"
"-","Eviota flavipinnata","-","Gobiidae","long_list","-","Eviota flavipinnata","-"
"-","Eviota flebilis","-","Gobiidae","long_list","-","Eviota flebilis","-"
"-","Eviota geminata","-","Gobiidae","long_list","-","Eviota geminata","-"
"2591851","Eviota gunawanae","-","Gobiidae","long_list","-","-","-"
"595618","Eviota guttata","-","Gobiidae","long_list","-","-","-"
"2202270","Eviota herrei","-","Gobiidae","long_list","-","-","-"
"2589305","Eviota hinanoae","-","Gobiidae","long_list","-","-","-"
"-","Eviota hoesei","-","Gobiidae","long_list","-","Eviota hoesei","-"
"2008373","Eviota imitata","-","Gobiidae","long_list","-","-","-"
